评论ID,电影名称,上映年份,用户评分,情感得分,评论内容,点赞数,主要主题,主题名称
4850038719,惊蛰无声,2026,1,0.991,过年刚好是在超严重宿醉的状态看的，疯狂快切搞得我直接冲出影院狂吐。现在重新看一遍还是觉得超级无敌难看啊…张口闭口就是“XXXX”真的只会喊口号。除此之外也很疑惑，难道没人觉得在一个满是摄像头每个人几乎是在裸奔的地方是一件很恐怖的事情嘛？知道的是张艺谋，不知道的还以为哪家网大拍的。 （谁成想有一天杨幂的演技比刘诗诗强了。,1,1,导演风格与视听体验问题
4788408314,惊蛰无声,2026,2,1.0,4，国师拉胯早有预兆了，已经好几部都是这种打工人完成任务的行活心态，对视听完全不讲究了，所以就只能玩短视频制造爆点那一套的东西来吸引观众，他这么个碎片剪辑、镜像正反打、一到情绪点就放歌，感觉真是跟短视频学的，我是不会对他的电影再抱有什么期待了。,18,2,剧情逻辑与叙事结构问题
4849019561,惊蛰无声,2026,2,0.3899,4｜ 细碎的剪辑来突出危机感，刻意蓝色调来渲染赛博城市，老登审美的“科技感”UI，尴尬的内斗，没后文的外斗，单薄的人物，不合时宜的音乐，廉价的布景，更廉价的特效，更更廉价的“大场面”（也可以说没有）。不停的切镜头加放音乐加廉价，妈耶，我们拍出来自己的印度电影了。,9,2,剧情逻辑与叙事结构问题
4771707846,惊蛰无声,2026,3,0.0926,没想到这个类型也能给你动不动就唱歌，我真的服了,82,2,剧情逻辑与叙事结构问题
4773378445,惊蛰无声,2026,1,0.9983,“剪辑是稀碎的，剧情是没逻辑的，演员是亢奋的，但是蹿出来的活本质依旧是耍猴电影。”,116,2,剧情逻辑与叙事结构问题
4773230221,惊蛰无声,2026,0,0.9541,本来想说是个ADHD友好型电影，目不暇接的快切，结果后面急转直下成了缠绵悱恻的男同片，不敢想象如果不是命题作文如果放开了拍会怎样，应该是个复古情色电影。但全程满脑问号，这歌是非放不可吗？这特工非要住酒店吗？材料化验结果呢？怎么男主一直保持着所有人欠他钱的表情？啊！原来！不是说一番不能是反派吗？是行业不行放宽了还是又搞特权？啊！原来！啊！放弃幻想～,18,1,导演风格与视听体验问题
4850964952,惊蛰无声,2026,1,0.2919,天啊怎么可以这么难看，这是什么鬼剪辑啊，有戏也全没了（虽然也没啥戏）。像二十年前的剧本，把柄是小三，软肋是孩子，哈哈哈哈,14,4,观影期待落差与情绪失望
4775652596,惊蛰无声,2026,3,0.2721,出影院第一反应是好看，四字确实成为演员了，第二反应是完全站不住。 1、李菲菲到底发的什么视频，为什么要用钥匙和密码才能去看？ 2、白帆到底知不知道立即策反（而不是慢炖一两年）黄凯的唯一目的是转移目标不查严迪？ 3、黄凯闪送那晚到底要去干什么？没去成的后果又是什么？ 4、白帆有任何目的需要立即承认自己的特务身份么，或者说，立即“策反”黄凯这件事是黄凯自己主动造成的，因为白帆只要不亮身份，也就不会要求他做什么事，仅仅是私生活问题。 5、摆脱跟踪没摆脱任何人，化妆没瞒过任何人，连个纯外行叛徒学者都没瞒过，真不是黑业务水平吗？ 6、第一次拍国安就拍抓内鬼合适吗？这个题材感觉是已经拍了很多年国安正面抓间谍拍烦了才会转向的新题材，本来对这群法外人士就没好感，这就更没好感了。,1,1,导演风格与视听体验问题
4777775673,惊蛰无声,2026,2,1.0,带着升级版主旋律的野心，和反春节档的类型傲骨，最终完成了一部平淡的……剧本杀。视觉风格、时代寓言以及女性叙事，这些张艺谋早期电影的优质特征，如今已被他通通丢弃，现阶段张艺谋的创作更像一场大型压抑现场。悬念被拉长却缺乏有效回收，紧张感被不断预支却迟迟没有兑现，大大削弱了类型片应有的推进力，当所谓的高潮戏份终于到来，观众的神经也早已从紧绷滑向精疲力尽。,30,2,剧情逻辑与叙事结构问题
4772458138,惊蛰无声,2026,3,0.3465,春节档无功无过，最让人难受的是插曲。,27,2,剧情逻辑与叙事结构问题
4829268061,惊蛰无声,2026,2,1.0,人物塑造全无特色，两个副队长与其讲友情不如变基情、再加孩子不是亲生的话，观众评分至少提高一星😄倒是四通八达的交通反复出现，再加上“无人机+人脸识别+隐形机”所谓高科技三件套，还特意强调“我国科技比你们发达，你们鉴定要两周，我们只要五天”，三首插曲比开水还白，大概只有有司才会喜欢。唯一亮点是提到走线，不禁让观众思考：那对夫妻都是博士的高科技人才，为什么要放弃“高科技”的祖国铤而走险，只是为钱？按理说国内待遇也不会低，即使是为女儿也交待得不足。,3,2,剧情逻辑与叙事结构问题
4780315215,惊蛰无声,2026,2,0.7934,怎么能有这么糟糕的镜头语言，这么糟烂的插曲，这么好打车的城市。,7,2,剧情逻辑与叙事结构问题
4774059723,惊蛰无声,2026,3,0.2351,我很难接受，一个要升任正队的国安人员因为这样的小事被策反，深陷泥潭,44,5,喜剧类型与商业化过度问题
4776804669,惊蛰无声,2026,1,0.9806,白帆这个角色的立意就是女人练身材没有用，还得是练块儿才行，才不至于在任务中被对方拍死（）,62,3,导演个人风格与角色塑造问题
4796920012,惊蛰无声,2026,1,0.0212,为反转而反转，用一个bug解释另一个bug，只为用一个更大的bug来解释所有bug，最后告诉你，我们说的就是bug,19,1,导演风格与视听体验问题
4785888569,惊蛰无声,2026,4,0.0005,黄凯怎么样才能破局呢，怎么都破不了，两面都放弃了他，其实不可否认黄凯人设并不好，看前面的时候，也没觉得他有多可怜，只能说是自作自受。但是最后二十分钟，突然觉得他好可怜，一颗被利用至死的棋子。,25,1,导演风格与视听体验问题
4780114040,惊蛰无声,2026,3,0.025,感觉前面90分钟的折腾就是为了最后10分钟的反转再反转而铺垫的，否则无法解释国安工作为何如此儿戏……因为都是导演安排的。,23,1,导演风格与视听体验问题
4850676284,惊蛰无声,2026,0,1.0,就剧情来说其实完全可以照着《风声》拍，直接审讯让他们玩狼人杀就行了，这是咱们最擅长的；就演员来说，宋佳和张译说话是故意含着吞着字说话吗，还是说现实中领导都这么说话呢，令人不适；就教育意义来说，这个应该作为内部片，普通老百姓看没有意义，给普通老百姓看得应该是国外间谍潜入菜市场调查咱们物价水平被群众李大妈设计擒获；整体来说这片子没人气，画面过于干净连路人都很少有互动，很难有代入感，作为群众看完就两个想法：一建议国家给国安工作人员植入定位芯片，二建议国家在厕所坑位按照摄像头,1,4,观影期待落差与情绪失望
4772175546,惊蛰无声,2026,2,0.0448,是不是emo最烂的电影不好说，但一定是emo质感最廉价的电影,100,4,观影期待落差与情绪失望
4772142951,惊蛰无声,2026,1,1.0,2.5/10 张艺谋彻底的“招安”之作，完全的四不像，超低配版《碟中谍》《无间道》，融合了谍战、犯罪、家庭、兄弟情、悬疑等多种元素。遍布全片的碎镜头，使影片更像是一部由零散镜头拼接而成的电影。频繁的越轴和轻微的跳切使观众在观影过程中感到头晕目眩（在CINITY影厅观看AMR60帧版，这种不适感尤为显著）。尽管反转并不出彩，但似乎唯有这些反转尚可一看了……,36,1,导演风格与视听体验问题
4850935199,惊蛰无声,2026,2,0.9882,那些知名影评人的短评是因为有房子贷款要还，孩子也要出国留学了是吧！,10,1,导演风格与视听体验问题
4848946424,惊蛰无声,2026,2,1.0,演员堆了很多，深圳的外景看着科技感很足，但是故事真的是烂得要命…无间道的感觉是一点没有，演技集体崩塌，做作外放的朱一龙、貌似破碎实则表演面瘫的刘诗诗、故作低沉绷个脸我是写着双面间谍的易烊千玺、边说书面语边装的宋佳、满脸写着我在下大棋的张译…看了一圈二公主和杨幂都是演技最正常的一批了…奥对了，因为镜头还是扣颗星吧,33,1,导演风格与视听体验问题
4784542706,惊蛰无声,2026,2,0.4784,太一般了，好像电视剧哦。还有配的歌是怎么回事？有人眯钱了吗？,33,1,导演风格与视听体验问题
4771810407,惊蛰无声,2026,2,0.9999,像是明星云集的春晚小品。其实是很想打一颗星的，但是考虑到最后那段剧情还算差强人意，还是两星伺候吧。剧情基本就是民国谍战片套了一个现代AI高科技背景的加持，但整个电影过于奇葩，剧本不是一般的粗糙，像是某位18线编剧用一小时缝合了《无间道》与《看门狗》的皮毛，所谓的当代国安交锋流于儿戏，逻辑漏洞百出，结局戛然而止像没讲完，感觉应该是用来完成任务的教育片，张导对剧本似乎没什么太大的话语权，只负责拍摄就行了——但这稀碎的剪辑，一个镜头来回十八遍正反打，只为看清楚朱和四字脸上的环形山？最可怕的就是片中的几首插入曲，把电影的质感甚至拉到了连网大都不如的地步——很难让人相信张导的审美会允许这样的电影存在，只能合理推测是受到了不可抗力的影响。,84,1,导演风格与视听体验问题
4772922034,惊蛰无声,2026,3,0.356,正能量低配版无间道,36,4,观影期待落差与情绪失望
4787326427,惊蛰无声,2026,1,0.5575,单位工会组织看的，太无聊了，剧本像是AI一键生成的，ym的演技太尴尬，各种男凝镜头看得我眉头紧锁，扫了半小时按摩椅聊以安慰,66,1,导演风格与视听体验问题
4774915139,惊蛰无声,2026,2,0.9699,老谋子的音乐品味能有韩寒百分之一也不至于难听成这样,62,1,导演风格与视听体验问题
4772000964,惊蛰无声,2026,3,0.0316,电影节奏很紧凑，朱一龙演的不错。忽然响起难听直白的插曲让人满头问号，全片竟然响起三次？？？怎会如此？？？,98,1,导演风格与视听体验问题
4774581896,惊蛰无声,2026,2,0.8706,不如用AI来生成视频吧，至少目前AI还不会在它生成的视频里夹带私货。,56,1,导演风格与视听体验问题
4789137351,惊蛰无声,2026,1,0.2,emo又一次想模仿韩国片失败，这次是真闹麻了,41,2,剧情逻辑与叙事结构问题
4774207687,惊蛰无声,2026,0,0.9384,我们仍未知道那一天四字前女友发给他的视频究竟是神马……,7,4,观影期待落差与情绪失望
4772274658,惊蛰无声,2026,1,0.0305,零分儿宣传片儿。何不做成短剧？ 下次海报上提前说清楚，OK？,228,1,导演风格与视听体验问题
4851466261,惊蛰无声,2026,2,0.1836,可以说是糟糕透顶。对谍战的想象力停留在胚胎水平。通常人家说烂片出神曲，这片能做到片子烂歌曲更是难听也是非常不同寻常了。每一个镜头都在不明所以地左右摇，这是导演从哪里学来的“新”手法？已经不奢求能有什么进步了，但闭门造车、退步成这样也是令人不得不瞠目结舌。,2,1,导演风格与视听体验问题
4773307160,惊蛰无声,2026,2,0.9901,剧本不行，也不用指望国内主流电影能有什么活人感了…,32,3,导演个人风格与角色塑造问题
4773377661,惊蛰无声,2026,3,0.0217,低配无间道，拿大陆sim卡搞间谍活动，太荒诞了，你们要不打微信电话呢？,3,4,观影期待落差与情绪失望
4852297997,惊蛰无声,2026,1,0.1374,糟糕都不足以形容了，看完只想说艺谋你收手吧。,4,1,导演风格与视听体验问题
4777187438,惊蛰无声,2026,0,0.9993,张艺谋：对得起四字、朱一龙和上面，尤其对得起汪苏泷、周深和刘宇宁。,6,1,导演风格与视听体验问题
4775688056,惊蛰无声,2026,2,0.9976,这几年网大质感都比这片好，歌一响我就尴尬的脚趾抠地。全片演技最好的是姚安娜，就片中这么一群人，能保护国家安全你敢信？,28,1,导演风格与视听体验问题
